Title,Autor,Date,Place,Country,Category,File_Name,MEAN,R_mean,G_mean,B_mean,STD,R_std,G_std,B_std,ASYMMETRY,R_asy,G_asy,B_asy
" Marie-Antoinette, Queen of France",Elisabeth Louise Vigée-Lebrun,1788,Versailles, Francia,BROWN,img3735.jpg,83.61451411500917,100.33023711582236,86.12356970061958,64.38973552858558,47.499025526928946,48.012235181182525,47.001025613416175,39.98622606784425,1.2384811639785769,0.7223234176635742,0.8588927388191223,1.2384811639785769
 Autorretrato con chambergo,Diego Rivera,1907,Mexico City, México,BROWN,img3736.jpg,69.8837829653598,86.93728628443691,69.82603680756158,52.88802580408089,37.572354134068405,43.104578907456734,34.36443024606027,24.82832102749517,1.5231956243515017,0.9717812538146972,1.2724560499191284,1.5231956243515017
 Red Sunset on the Dnieper,Arkhip Ivanovich Kuindzhi,1905,New York City, Estados Unidos,BROWN,img3737.jpg,56.28124202553868,107.75025773458952,49.01124845614429,12.082219885882273,48.42572233225054,41.4695004546,23.860097343961343,9.521664472344677,3.3420217037200928,0.9925496578216552,2.408700942993164,3.3420217037200928
" Philip, Lord Wharton",Sir Anthony van Dyck,1632,Washington,Estados Unidos,BROWN,img3738.jpg,61.72650872554924,79.74385775092121,63.660280292745675,41.77538813298085,39.774104811406325,46.64074907838639,34.223445242638476,25.940759636177912,3.3669097423553467,1.9264112710952759,2.22200894355774,3.3669097423553467
 A Hermit Praying in the Ruins of a Roman Temple,Hubert Robert,1760,Los Angeles, Estados Unidos,BROWN,img3739.jpg,48.7263283963975,67.45079565985158,50.62662679010708,28.10156273923384,40.51862446874075,40.156930045991814,39.402058317926006,31.314178728019854,3.81632924079895,1.0816097259521484,1.5268858671188354,3.81632924079895
 The Old Italian Woman,Edgar Degas,1857,New York City, Estados Unidos,BROWN,img3740.jpg,124.6299441660117,157.45284732925722,129.05049556492358,87.3864896038543,63.495165924099034,58.78831225500638,58.54311749517056,52.22630437704184,1.4953404664993286,1.7063572406768799,1.156767964363098,1.4953404664993286
 Christ Teaching at Capernaum,Maurycy Gottlieb,1878,Warsaw, Polonia,BROWN,img3741.jpg,84.0742888056426,96.60621216915555,87.46222784758444,68.15442640018782,38.18282885617509,37.8719744449495,37.25924186933357,33.60473853780111,0.8386225700378418,0.5564898252487183,0.6038627624511719,0.8386225700378418
 Molly Long-legs with her Jockey,George Stubbs,1762,Liverpool, Reino Unido,BROWN,img3742.jpg,88.04251685056838,106.79780338678562,90.31011850687464,67.0196286580449,48.12550311305439,40.745623286636494,44.23935138862763,50.318997437033865,1.5644336938858032,1.349859595298767,1.5151466131210327,1.5644336938858032
 Hay making,Jules Bastien-Lepage,1877,Paris, Francia,BROWN,img3743.jpg,112.14686278312529,123.46374873684532,116.16108156661801,96.81575804591247,46.88864110698232,44.8027444684723,44.30844432316068,47.39072917499455,-0.02355928160250187,0.18539530038833613,-0.006233916152268647,-0.02355928160250187
 Portrait of Doña Dolores Tosta de Santa Anna,Juan Cordero,1855,Mexico City, México,BROWN,img3744.jpg,83.89800174885252,114.357133378926,81.34350661944084,55.993365248190756,61.17714192494914,65.58340299024451,56.165335909353296,45.37893226450372,1.4498757123947144,1.3739160299301147,1.0246058702468872,1.4498757123947144
 Francis Brinley,John Smibert,1729,New York City, Estados Unidos,BROWN,img3745.jpg,55.85861854260021,84.37618022027377,57.922475476936576,25.277199930590292,44.99159629935646,42.121189379707936,37.66209099661993,33.57632388879976,4.616440296173097,1.6654562950134275,3.6040327548980713,4.616440296173097
 Portrait of Life Guard Colonel Yevgraf Davydov,Orest Kiprensky,1809,St. Petersburg, Rusia,BROWN,img3746.jpg,57.11136856216422,90.3115985668936,57.13829884963611,23.88420826996295,62.43338294424561,71.81457871546034,58.36160391849552,30.398539617539182,4.37318754196167,2.3720808029174805,3.1204617023468018,4.37318754196167
 The Three Races or Equality before the Law,Francisco Laso,1859,Lima, Perú,BROWN,img3747.jpg,77.10360079889216,104.34072002368096,75.28567199828517,51.68441037471037,57.06553592174418,63.87525488262461,52.19956725691101,39.6646239282354,2.5935475826263428,2.314117908477783,2.815856695175172,2.5935475826263428
 Woman Sewing by Lamplight,Jean-François Millet,1870,New York City, Estados Unidos,BROWN,img3748.jpg,51.91818500409994,78.04171727791444,51.54135491839254,26.171482815992807,37.74244387318686,41.33374755754535,29.603096112005467,18.52513452196388,3.1537325382232666,0.6297435760498047,1.6767892837524414,3.1537325382232666
 Mercury Lulling Argus to Sleep,Ubaldo Gandolfi,1770,Raleigh, North Carolina,BROWN,img3749.jpg,56.749519405798424,76.22752095050475,55.503230613765574,38.517806653124964,42.276705155991394,46.539090991920176,39.75028941985365,30.04406376305985,1.7850816249847412,0.9180318713188172,1.3012908697128296,1.7850816249847412
 Lady Maria Conyngham (died 1843),Sir Thomas Lawrence,1824,New York City, Estados Unidos,BROWN,img3750.jpg,80.48571146655235,91.20092069940493,83.48829731853954,66.76791638171258,50.002041786008434,55.06810425914929,48.90652747784139,42.00308177955267,1.79941987991333,1.1974480152130127,2.0573630332946777,1.79941987991333
 Self-Portrait with Shaded Eyes,Rembrandt van Rijn,1634,New York City, Estados Unidos,BROWN,img3751.jpg,69.53269571667228,86.36812665230836,67.38768385917993,54.84227663852852,35.92407747713077,38.06770903525415,33.48287082044968,28.240462015132564,2.0530014038085938,0.8459597229957581,1.4224363565444946,2.0530014038085938
 The Seven Works of Mercy,Master of Alkmaar,1504,Amsterdam, Países Bajos,BROWN,img3752.jpg,100.74416737267231,116.29450132184671,104.3567863303698,81.58121446580041,55.03053654963415,52.8203337726124,53.976975800346935,52.530901540379936,0.8193919658660889,0.27921736240386963,0.3320861458778381,0.8193919658660889
 Nude Woman with a Dog,Gustave Courbet,1861,Paris, Francia,BROWN,img3753.jpg,89.8983487974087,104.978523818759,94.43401484142944,70.28250773203769,53.77035983538822,58.098159029166425,52.24878005357111,43.99611943089178,1.4269442558288574,0.8779661655426025,0.6964739561080933,1.4269442558288574
 Young Man in the Costume of a Majo,Edouard Manet,1863,New York City, Estados Unidos,BROWN,img3754.jpg,54.36652410456369,71.14074860415029,53.771407281895286,38.18741642764548,32.619787996130185,36.61387743963799,27.549778391836337,23.43273563451023,5.161766052246094,2.3703272342681885,3.1528422832489014,5.161766052246094
" Rainy Day, Boston",Childe Hassam,1885,Toledo, Estados Unidos,BROWN,img3755.jpg,124.29994862320393,139.9990711347467,125.40300503220405,107.49776970266103,46.915223331068404,45.266715286401215,46.86367734131551,42.753273281577336,1.0744256973266602,1.800412654876709,1.0632895231246948,1.0744256973266602
 Ruth and Boas,Nicolaes Pietersz Berchem,1650,Amsterdam, Países Bajos,BROWN,img3756.jpg,96.86857747518772,107.94092008696629,99.29864548989988,83.36616684869703,32.870385667898326,27.04343743589572,29.527915028470503,36.43246345494969,0.4317809343338013,1.1572312116622925,0.7535966038703918,0.4317809343338013
 Patterdale farm,John Glover,1840,Sydney, Australia,BROWN,img3757.jpg,128.9884044952995,157.31508946707632,133.22916432749136,96.42095969133094,52.81869403480332,38.58236314113772,41.29736608657717,57.39641574940851,0.7781451940536499,0.9469193816184998,0.9326486587524414,0.7781451940536499
 Fausto e Margarida,Pedro Américo,1800,Sao Paulo, Brasil,BROWN,img3758.jpg,83.73356197708799,109.97428778491155,80.63814063632374,60.588257510028676,42.35374903679232,44.444440986300144,37.825412084767045,27.232105966606607,1.9191626310348509,0.7018222808837891,1.4391844272613523,1.9191626310348509
 Colonel Mordaunt's Cock Match,Johan Zoffany,1784,London, Reino Unido,BROWN,img3759.jpg,64.50120956629138,83.24785391297247,66.8972430054405,43.358531780461156,39.46639726286837,39.13149327979367,37.608810252848045,30.37931350989445,3.331669807434082,1.4312043190002441,1.8879077434539795,3.331669807434082
 El Idilio,María Izquierdo,1946,Mexico City, México,BROWN,img3760.jpg,96.2456865607148,122.66592493543877,90.08269962947465,75.98843511723095,44.892413938800146,41.021505402565076,39.579245744778746,40.6243553647694,1.9190046787261963,0.29979169368743896,1.5335537195205688,1.9190046787261963
 The Italian Comedians,Antoine Watteau,1720,Washington,Estados Unidos,BROWN,img3761.jpg,83.59028536237653,109.4393430574978,83.33274811419939,57.99876491543243,48.80203873181961,48.02678690661534,42.67520549934644,41.1582980723804,1.14641535282135,0.8577037453651428,1.2307761907577517,1.14641535282135
 Surrender of a Confederate Soldier,Julian Scott,1873,Washington, Estados Unidos,BROWN,img3762.jpg,45.85054115757707,69.43905725280446,45.5707723871837,22.54179383274301,42.5815126258525,47.692400017806605,38.19667900466223,24.621337942536243,4.122538089752196,1.2162821292877195,1.671098709106445,4.122538089752196
 Autoportrait à vingt-quatre ans,Jean-Auguste-Dominique Ingres,1804,Chantilly, Francia,BROWN,img3763.jpg,85.54328069763567,108.50214863885515,85.92455776827364,62.20313568577816,69.28416796800411,74.26976502791919,66.39785621240104,58.345497920827825,3.482628345489502,2.4653661251068115,2.596774101257324,3.482628345489502
 Pitlessie Fair,David Wilkie,1804,Edinburgh, Reino Unido,BROWN,img3764.jpg,87.58416778096473,110.60946830119732,90.48125427431127,61.6617807673856,46.40536945066534,39.6561693507002,46.83741983476797,38.516120709772586,1.4063751697540283,0.3053222894668579,0.7362257242202759,1.4063751697540283
" The Calmady Children (Emily, 1818–?1906, and Laura Anne, 1820–1894)",Sir Thomas Lawrence,1823,New York City, Estados Unidos,BROWN,img3765.jpg,77.07571102423556,92.6619134624218,78.29783911237229,60.267380497912605,51.584305236823475,56.31654431632351,49.81947038866206,42.45404065772851,3.2660918235778813,0.7907651662826538,2.089709997177124,3.2660918235778813
" Wi-jún-jon, Pigeon's Egg Head (The Light) Going To and Returning From Washington",George Catlin,1837,Washington, Estados Unidos,BROWN,img3766.jpg,105.34819177494921,126.42295011687372,104.95321989608958,84.66840531188437,52.825070734396746,58.465622878484,49.71019429107133,40.12700847488284,1.4709744453430176,1.427884578704834,2.130103588104248,1.4709744453430176
 Poplars near Nuenen,Vincent van Gogh,1885,Rotterdam, Países Bajos,BROWN,img3767.jpg,62.264658548452395,76.74028519225469,69.6730190162194,40.3806714368831,31.340776792843407,28.45143765060748,27.60947897607551,25.1322257822357,1.290314555168152,1.0948299169540403,1.0237210988998413,1.290314555168152
 Two Men Contemplating the Moon,Caspar David Friedrich,1825,New York City, Estados Unidos,BROWN,img3768.jpg,64.51073979183893,88.19382661862427,65.91671855382825,39.42167420306424,47.24486683602457,49.68544507991796,42.32201256280007,35.27193695934026,2.234130859375,0.9181519150733948,1.308915376663208,2.234130859375
 Kiss Me and Youll Kiss the Lasses,Lilly Martin Spencer,1856,Brooklyn, New York City,BROWN,img3769.jpg,76.31552497898996,93.40798619971625,81.40351539772786,54.13507333952578,54.19542513993628,60.66451392468039,53.7339380508496,37.86688075497136,2.1924266815185547,1.2061952352523804,1.7951174974441528,2.1924266815185547
 Florinda,Franz Xaver Winterhalter,1853,New York City, Estados Unidos,BROWN,img3770.jpg,54.82131762768496,73.04341169145341,56.06617399381437,35.354367197787056,46.10915795014121,51.440353588797855,43.172171086675604,33.99500652234457,3.349141836166382,1.9781726598739624,2.438270807266236,3.349141836166382
 Hunter with Deer,Giovanni Battista Tiepolo,1730,Milan, Italia,BROWN,img3771.jpg,144.16397704035631,164.56578101236104,146.68023558472578,121.24591452398208,56.813372926005535,46.342652501852854,55.77748381747893,58.963600092708596,1.5658191442489624,1.5152463912963867,2.836472272872925,1.5658191442489624
 Mortlake Terrace,Joseph Mallord William Turner,1826,New York City, Estados Unidos,BROWN,img3772.jpg,133.54817680422718,165.50521083199786,134.55598199430432,100.58333758637936,62.782552061137324,47.50475006641552,54.08218279298886,67.3380608243925,2.647521495819092,1.3846137523651123,1.821626663208008,2.647521495819092
 Rembrandt and Saskia in the Scene of the Prodigal Son,Rembrandt,1635,Dresden, Alemania,BROWN,img3773.jpg,46.49797384887057,69.45343935326481,49.76937602711062,20.27110616623625,34.6133073324656,37.87235376816042,27.617756088922945,13.102802943247669,2.5075609683990483,1.3990330696105957,1.7156567573547363,2.5075609683990483
 Navio de emigrantes,Lasar Segall,1939,Sao Paulo, Brasil,BROWN,img3774.jpg,131.43967649630665,168.6002510998377,136.66192366973226,89.05685471935,53.286454282553905,40.64888329878397,41.493308792856695,44.04348407903698,0.02940261550247669,0.05236780643463135,0.034843068569898605,0.02940261550247669
 Salome,Henri Regnault,1870,New York City, Estados Unidos,BROWN,img3775.jpg,119.66797320240757,160.75765803468443,129.0716757341608,69.17458583837744,67.18263168973508,64.25396533868262,59.19579196713328,39.76719961852354,0.9519113898277284,1.682068943977356,1.2109493017196655,0.9519113898277284
 The Well-stocked Kitchen,Joachim Bueckelaer,1566,Amsterdam, Países Bajos,BROWN,img3776.jpg,78.22478198886044,91.89517092141392,79.73870305913096,63.040471986036394,43.871748719549764,44.078240853007266,42.88931320537462,39.649359923879686,1.2637583017349243,0.4635041654109955,0.8949474692344666,1.2637583017349243
 The Coronation of the Virgin,Annibale Carracci,1595,New York City, Estados Unidos,BROWN,img3777.jpg,68.86007478556142,86.99888740315815,69.68189937633333,49.89943757719279,52.518911998100435,59.83054449898679,48.69275364352704,40.433060207910884,1.398722767829895,0.2919395267963409,0.9168914556503296,1.398722767829895
 La Sopa de Los Pobres,Giudici Reynaldo,1884,Ciudad Autónoma de Buenos Aires, Argentina,BROWN,img3778.jpg,87.54325007570421,126.21410854453958,83.5695066806847,52.84613500188835,47.2235674563581,46.18933461494214,37.23901536660661,21.327947546315354,1.7671815156936646,0.0684313252568245,1.1825683116912842,1.7671815156936646
 The Perfect Accord,Jean-Antoine Watteau,1719,Los Angeles, Estados Unidos,BROWN,img3779.jpg,73.59703919947466,88.22687788994476,74.29220467698966,58.27203503148954,61.782111507087784,62.989908146149645,60.154321003557776,58.44181598191634,3.6620469093322754,2.43733549118042,4.005328178405762,3.6620469093322754
 The Triptych of St. Ildefonso,Peter Paul Rubens,1632,Vienna, Austria,BROWN,img3780.jpg,78.89555199433833,100.39422674519493,78.34505813063315,57.94737110718697,62.07397472010932,59.17852195841917,60.62147596942246,59.001286941439155,3.5768074989318848,0.4209237992763519,1.0157414674758911,3.5768074989318848
 The Cemetery Gate,Caspar David Friedrich,1825,Bremen, Alemania,BROWN,img3781.jpg,73.44171455596498,79.36703447008748,76.47414998622013,64.48395921158732,58.21935762878479,51.18850141105139,54.47828074620469,66.75169358765689,4.077960014343262,2.6619644165039062,3.134230375289917,4.077960014343262
 Psyche in the Temple of Love,Edward John Poynter,1882,Liverpool, Reino Unido,BROWN,img3782.jpg,92.06483343370522,128.61741979605793,93.02499770335514,54.552082801702575,58.89662918415845,65.20235278577375,44.06663387850863,38.32758552798478,0.8666356801986694,-0.6691703796386719,0.2937900722026825,0.8666356801986694
" Young Omahaw, War Eagle, Little Missouri, and Pawnees",Charles Bird King,1821,Washington, Estados Unidos,BROWN,img3783.jpg,49.70665890911071,80.8842286845839,43.84056181036858,24.395186232379626,49.200254909555596,55.90998292021856,41.25560794981727,28.052117044998887,4.332972049713135,2.1524982452392583,4.392914772033691,4.332972049713135
 Arcadia,Thomas Eakins,1883,New York City, Estados Unidos,BROWN,img3784.jpg,52.52891560935943,69.7553613898274,65.28183404954629,22.54955138870459,30.13381874108592,25.41078404623517,21.59204643594252,15.939480499107368,3.5033376216888428,1.8417924642562864,1.7304745912551882,3.5033376216888428
 A Hare in the Forest,Hans Hoffmann,1585,Los Angeles, Estados Unidos,BROWN,img3785.jpg,67.53233846080563,96.7393563270014,72.26547173085362,33.592187324561856,42.73320496688642,42.46328528345963,32.21122095916425,24.704266132427662,2.414882183074951,0.016711566597223282,0.6431830525398254,2.414882183074951
 Claudio and Isabella,William Holman Hunt,1850,London, Reino Unido,BROWN,img3786.jpg,84.14212659106452,104.96500933968909,82.7548510243036,64.70651940920087,47.80734112647827,46.84932477114453,43.39457657082527,44.3330270057006,2.3714993000030518,1.0287680625915527,1.93061101436615,2.3714993000030518
 The Beeches,Asher Brown Durand,1845,New York City, Estados Unidos,BROWN,img3787.jpg,71.98870390974015,88.98738376425196,73.71403198971103,53.264695975257474,59.040677665567245,61.53119394134081,58.258840021685046,51.32937017145986,2.8512167930603027,1.3632146120071411,2.053566694259644,2.8512167930603027
 The Murder of David Rizzio,Sir William Allan,1833,Edinburgh, Reino Unido,BROWN,img3788.jpg,67.16875746409579,97.42700241913258,69.78740213741081,34.291867835743965,56.12223841132387,65.54109264714393,50.36030901841608,24.77928214782757,3.20552134513855,1.8956512212753296,2.8364357948303223,3.20552134513855
" A Mother Delousing her Child's Hair, known as 'A Mother's Duty'",Pieter de Hooch,1658,Amsterdam, Países Bajos,BROWN,img3789.jpg,67.42395043330032,91.58526676805927,67.9266808888526,42.75990364298911,40.07623647703607,44.57095096285028,32.21927501448455,24.521943016088013,3.1775901317596436,0.21933747828006744,0.9185515642166138,3.1775901317596436
 Lighter Relieving a Steamboat Aground,George Caleb Bingham,1847,Washington, Estados Unidos,BROWN,img3790.jpg,108.30248003620191,119.82166807867794,111.69110637038249,93.39466565954537,50.445960112354186,49.64059287799245,47.45279255176152,50.517435422367896,1.9662368297576904,0.4305430352687836,1.7460737228393557,1.9662368297576904
 Horse Frightened by a Lion,George Stubbs,1762,New Haven, CT,BROWN,img3791.jpg,81.0651838846982,99.9683369229042,82.01591319703171,61.21130153415877,45.64413599118039,43.112652329380055,43.25023136061996,42.05316185642557,2.21877384185791,0.324945867061615,1.0265549421310425,2.21877384185791
 Portrait of Ignacy Jan Paderewski,Lawrence Alma-Tadema,1890,Warsaw, Polonia,BROWN,img3792.jpg,51.90906307097144,70.12574385775092,51.82661862425869,33.77482673090467,42.755681367302344,48.61136351634285,39.20201807706349,30.390412957095556,3.140209913253784,2.7799079418182373,2.0798025131225586,3.140209913253784
 Indians  Spear Fishing,Albert Bierstadt,1862,Houston, Estados Unidos,BROWN,img3793.jpg,110.40560789637541,126.18598740417887,113.62676969245373,91.40406659249355,53.12825871498371,50.75783052101858,50.33800722523021,52.317381996818284,0.9220488667488098,-0.15213727951049805,0.17096637189388275,0.9220488667488098
 Elaine de Kooning Self-Portrait,Elaine de Kooning,1946,Washington, D.C.,BROWN,img3794.jpg,114.64192414607342,142.93871530790355,120.037052537027,80.95000459328972,37.074372398223225,29.0793211225838,25.866926628493704,25.374420435742675,1.4725784063339231,1.811853528022766,2.224689483642578,1.4725784063339231
 Officieren en andere schutters van wijk VIII  in Amsterdam onder leiding van kapitein Roelof Bicker en luitenant Jan Michielsz Blaeuw,Bartholomeus van der Helst,1639,Amsterdam, Países Bajos,BROWN,img3795.jpg,67.53744211604351,81.13220508528208,68.37199522297871,53.108126039869745,41.2216248477994,44.17074273742985,40.10410859039952,33.831254838790265,1.9475080966949463,1.0852439403533936,1.3564172983169556,1.9475080966949463
 Tepidarium,Théodore Chassériau,1853,Paris, Francia,BROWN,img3796.jpg,67.15172146291174,84.43235104982189,72.88093172330022,44.1418816156131,39.099535045390304,41.87986627536484,36.38424505986777,25.44970914474452,2.706174612045288,1.660939335823059,1.7770246267318726,2.706174612045288
 The Water Lilies - Setting Sun,Claude Monet,1926,Paris, Francia,BROWN,img3797.jpg,96.60713422953519,120.27677122355031,102.72536210433913,66.81926936071615,34.7426570922331,32.32462188879689,24.573756232593738,22.077243230379967,1.6972105503082275,2.1881589889526367,2.0188510417938232,1.6972105503082275
 Christ Driving the Money Changers from the Temple,El Greco,1580,Minneapolis, Estados Unidos,BROWN,img3798.jpg,65.32688571554948,78.42153130071759,63.84827853708826,53.7108473088426,43.79459319812143,44.58770181174615,41.29643114295031,41.85513626442704,1.7293118238449097,0.6068056225776672,0.6864027976989746,1.7293118238449097
 Sunset on the Sea,John Frederick Kensett,1872,New York City, Estados Unidos,BROWN,img3799.jpg,106.20989973018676,145.00647143484164,110.77671508334272,62.846512672375965,43.082667446486425,38.78829146598376,20.31297106531873,15.645677963363562,2.02158784866333,1.4440690279006958,1.8252418041229248,2.02158784866333
 Retrato de Luther Burbank,Frida Kahlo,1931,Mexico City, México,BROWN,img3800.jpg,70.60565757195303,79.52743214690359,73.68203207136952,58.60750849758596,42.21070582981507,34.55857459880764,39.53830816026204,48.5246375219715,1.4262577295303345,0.5790677666664124,0.6580432653427124,1.4262577295303345
" Catherine II (1729-96), Empress of Russia",Vigilius Erichsen,1782,Amsterdam, Países Bajos,BROWN,img3801.jpg,89.99365785775774,110.18731435454072,96.71039818718164,63.0832610315508,53.65204291896345,55.62648567861938,51.791738893705904,41.01057401257057,2.9383516311645512,3.1464312076568604,3.087353467941284,2.9383516311645512
 By the Mill Pond,Hans Gude,1850,Oslo, Noruega,BROWN,img3802.jpg,74.49705859336456,85.23893272361666,79.81311435249927,58.43912870397779,44.40879192621132,43.39857723550696,43.98429572215558,41.19298731336959,1.7847737073898315,1.2129909992218018,1.3677666187286377,1.7847737073898315
 The Castle of Batavia,Andries Beeckman,1661,Amsterdam, Países Bajos,BROWN,img3803.jpg,108.27621662634779,118.62718819218323,112.34518061835888,93.85628106850126,46.042195131721364,43.57830959279375,45.23160183636447,45.640450306458035,0.9118716716766356,0.3967769145965576,0.3995571434497833,0.9118716716766356
 Rinaldo and Armida,Nicolas Poussin,1630,London, Reino Unido,BROWN,img3804.jpg,91.4051962015195,108.18065918811052,88.92277148894037,77.11215792750768,55.973781950606394,53.672894356222656,54.883342265625785,54.90320953069644,0.6890698075294495,0.4492039382457733,0.4529618620872498,0.6890698075294495
 The Baptism of Vajk,Benczúr,1875,Budapest, Hungría,BROWN,img3805.jpg,52.77800800933629,75.73058824730272,51.63690555175617,30.966530228949967,56.28269248262529,61.495252744901606,54.322154855296795,42.03329851006047,7.351481914520264,1.4768790006637567,2.25213623046875,7.351481914520264
 Before the Ballet,Edgar Degas,1892,Washington,Estados Unidos,BROWN,img3806.jpg,70.2727699578438,83.61049923955538,72.89580377466342,54.31200685931264,29.24708711415905,27.537912359111104,26.504905625189533,25.803263111620165,2.626232862472534,2.0888452529907227,2.6754965782165527,2.626232862472534
" Natives on the Ouse River, Van Diemen's Land",John Glover,1838,Sydney, Australia,BROWN,img3807.jpg,105.19099579118564,134.18149618756954,113.24495503679735,68.14653614919007,67.05190434256924,56.58056275273741,59.59587775918951,66.7625459195521,10.297584533691406,-0.2632395327091217,0.2823389768600464,10.297584533691406
 The Mother of God of Tenderness Towards Evil Hearts,Kuzma Petrov-Vodkin,1914,St. Petersburg, Rusia,BROWN,img3808.jpg,96.7725811226,131.20095132133628,97.14832242852331,61.96846961794037,53.825974757570975,37.76577069250008,44.01696797413724,54.14037067174819,3.186072587966919,0.9720628261566162,1.0251601934432983,3.186072587966919
 Portrait of Henry VIII,Workshop of Hans Holbein the Younger,1547,Liverpool, Reino Unido,BROWN,img3809.jpg,71.52427468552979,87.62124753748634,71.57794812644815,55.37362839265482,58.5781812620487,60.0212648652536,57.19633221365704,53.85423394382201,2.9131848812103267,0.3960229158401489,2.031522274017334,2.9131848812103267
 Agrippina and Germanicus,Sir Peter Paul Rubens,1614,Washington,Estados Unidos,BROWN,img3810.jpg,78.85955421272716,99.5993222345844,79.53059641315109,57.448743990445955,48.38345095030818,55.63916868619011,44.45403307269859,32.58812298144817,2.6746623516082764,2.056844711303711,2.243976593017578,2.6746623516082764
 Portrait of Marià Fortuny,Federico de Madrazo,1867,Barcelona, España,BROWN,img3811.jpg,66.82062693300942,81.84578795333219,76.32995131112905,42.28614153456706,43.66529996814057,50.07806970115779,39.99166732863787,26.357258120360786,1.76933491230011,1.7366893291473389,1.996606945991516,1.76933491230011
 Emigrantes III,Lasar Segall,1936,Sao Paulo, Brasil,BROWN,img3812.jpg,109.34411565563255,137.54564198879237,107.41479447580356,83.07191050230175,48.19288563430582,45.40072980804758,44.39710153002947,38.02705161538573,0.7764313817024231,-0.2884637713432312,0.07463005930185318,0.7764313817024231
 The Print Collector,Marià Fortuny,1866,Barcelona, España,BROWN,img3813.jpg,60.06705182251529,74.33919913442006,62.077565352305314,43.78439098082047,39.91689760219591,42.66679768237356,38.44170464445694,31.764673215389408,2.406184673309326,1.1143163442611694,1.7388715744018557,2.406184673309326
 A Young Girl and Her Dog,REYNOLDS,1780,Tokyo, Japón,BROWN,img3814.jpg,99.08988217361272,116.59174841021141,104.48092764037605,76.1969704702508,53.98620799158623,55.446316441904656,52.420105048511886,45.40821996525681,1.535298228263855,0.4467394649982453,0.6315085887908936,1.535298228263855
 The defence of Rorke's Drift 1879,Alphonse de Neuville,1880,Sydney, Australia,BROWN,img3815.jpg,90.5151459475276,110.55823780991943,92.69145341893864,68.29574661372475,61.94184349959138,56.0644333958366,60.52899758776157,61.67035053442438,2.0421009063720703,-0.8455682992935181,0.6136887073516846,2.0421009063720703
 Elena Povolozky,Amedeo Modigliani,1917,Washington,Estados Unidos,BROWN,img3816.jpg,80.0085128969368,91.75257479406751,80.26690075432025,68.0060631424226,59.15426088507658,62.90093513222848,57.71324914840199,54.11362509171459,4.802182674407959,2.5823984146118164,6.434858322143555,4.802182674407959
 The Start of the Race of the Riderless Horses,Horace Vernet,1820,New York City, Estados Unidos,BROWN,img3817.jpg,63.52076677316294,85.58060202717186,63.86844818258837,41.113250109728604,49.37544364400565,50.756803265872065,44.83072426875249,41.700148345985696,2.374821186065674,-0.14738403260707855,0.7007625699043274,2.374821186065674
 Medea,nthony Frederick Augustus Sandys,1868,Birmingham, Reino Unido,BROWN,img3818.jpg,98.58143222175724,129.35168267513194,99.7186048648042,66.67400912533556,63.62188308082498,64.35632558233465,57.726325891264715,51.99020632435466,3.3852667808532715,-0.2295932471752167,-0.5397060513496399,3.3852667808532715
 The Mountain Ford,Thomas Cole,1846,New York City, Estados Unidos,BROWN,img3819.jpg,91.29741721020595,110.98564852147108,94.92378201267748,67.9828210964693,76.23666047051009,71.55639303579522,71.51165463023372,79.10438484083751,3.9444701671600337,1.0956754684448242,1.0719255208969116,3.9444701671600337
 Bucentaur's return to the pier by the Palazzo Ducale,Canaletto,1729,Moscow, Rusia,BROWN,img3820.jpg,87.87339872816912,96.1276934540518,94.78084904408534,72.7116536863702,42.84955766845445,37.278123196526586,42.571104276746134,44.278342615194,2.946863412857056,3.633590459823608,3.8198976516723633,2.946863412857056
 Kościuszko upon a Horse,Jan Styka,1893,Kraków, Polonia,BROWN,img3821.jpg,94.51883418904622,117.6538190652145,92.99357960171076,72.90910390021335,42.20111265527545,39.30473162996894,38.72699714235998,35.967000457762474,1.44765305519104,1.4704836606979368,1.5053147077560425,1.44765305519104
 Chagrin d'Enfant,Emile Friant,1898,Pittsburgh, Estados Unidos,BROWN,img3822.jpg,66.03410942917317,88.018944768243,74.51233553470995,35.57104798456655,53.769211405058115,62.82132379743912,51.489141358166044,24.341784415714145,2.1183958053588867,2.013124227523804,1.4137077331542969,2.1183958053588867
 Departure of the Amazons,Claude Déruet,1620,New York City, Estados Unidos,BROWN,img3823.jpg,57.78126073894123,71.4874296971491,59.94118547703866,41.915167042635936,42.23485987743658,44.166037207222004,42.55583416205509,33.844571665437414,1.6966663599014282,1.34959614276886,1.6768138408660889,1.6966663599014282
 Portrait of a Young Venetian Lady,Albrecht Dürer,1506,Berlin, Alemania,BROWN,img3824.jpg,118.87594715335123,131.73795792546622,120.83767314150394,104.05221039308351,53.85832656056218,42.110139604429506,52.967423903158256,61.1091098427948,0.8669366836547852,0.7640228271484375,0.4123085141181946,0.8669366836547852
 Christ and St Mary Magdalen at the Tomb,Rembrandt van Rijn,1638,London, Reino Unido,BROWN,img3825.jpg,49.6179948078814,68.98221886515121,54.79080117179925,25.08096438669375,51.99241092426146,52.282030389055954,51.01159563451621,42.07424187625017,5.972624778747559,0.7372480630874634,1.3770604133605957,5.972624778747559
